OBJECTID,GEOID_Data,B01001e1,GEOID
1926,05000US37067,368362,37067
1927,05000US37069,63866,37069
1928,05000US37071,214049,37071
1929,05000US37073,11601,37073
1930,05000US37075,8607,37075
1931,05000US37077,58503,37077
1932,05000US37079,21059,37079
1933,05000US37081,517197,37081
1934,05000US37083,52300,37083
1935,05000US37085,128753,37085
1936,05000US37087,59854,37087
1937,05000US37089,112156,37089
1938,05000US37091,24262,37091
1939,05000US37093,52571,37093
1940,05000US37095,5507,37095
1941,05000US37097,169798,37097
1942,05000US37099,41725,37099
1943,05000US37101,186308,37101
1944,05000US37103,9776,37103
1945,05000US37105,59805,37105
1946,05000US37107,57934,37107
1947,05000US37109,80504,37109
1948,05000US37111,45069,37111
1949,05000US37113,34160,37113
1950,05000US37115,21347,37115
1951,05000US37117,23227,37117
1952,05000US37119,1034290,37119
1953,05000US37121,15155,37121
1954,05000US37123,27445,37123
1955,05000US37125,94191,37125
1956,05000US37127,94125,37127
1957,05000US37129,219866,37129
1958,05000US37131,20426,37131
1959,05000US37133,192685,37133
1960,05000US37135,141812,37135
1961,05000US37137,12803,37137
1962,05000US37139,39546,37139
1963,05000US37141,57630,37141
1964,05000US37143,13506,37143
1965,05000US37145,39240,37145
1966,05000US37147,176484,37147
1967,05000US37149,20434,37149
1968,05000US37151,142827,37151
1969,05000US37153,45447,37153
1970,05000US37155,134187,37155
1971,05000US37157,91566,37157
1972,05000US37159,138940,37159
1973,05000US37161,66523,37161
1974,05000US37163,63664,37163
1975,05000US37165,35445,37165
1976,05000US37167,60875,37167
1977,05000US37169,46124,37169
1978,05000US37171,72315,37171
1979,05000US37173,14208,37173
1980,05000US37175,33291,37175
1981,05000US37177,4090,37177
1982,05000US37179,222095,37179
1983,05000US37181,44420,37181
1984,05000US37183,1023811,37183
1985,05000US37185,20190,37185
1986,05000US37187,12331,37187
1987,05000US37189,53421,37189
1988,05000US37191,124496,37191
1989,05000US37193,68525,37193
1990,05000US37195,81379,37195
1991,05000US37197,37825,37197
1992,05000US37199,17605,37199
1993,05000US38001,2368,38001
1994,05000US38003,10971,38003
1995,05000US38005,6875,38005
1996,05000US38007,983,38007
1997,05000US38009,6651,38009
1998,05000US38011,3226,38011
1999,05000US38013,2253,38013
2000,05000US38015,92372,38015
2001,05000US38017,170620,38017
2002,05000US38019,3817,38019
2003,05000US38021,5041,38021
2004,05000US38023,2378,38023
2005,05000US38025,4349,38025
2006,05000US38027,2321,38027
2007,05000US38029,3389,38029
2008,05000US38031,3318,38031
2009,05000US38033,1892,38033
2010,05000US38035,70130,38035
2011,05000US38037,2387,38037
2012,05000US38039,2276,38039
2013,05000US38041,2601,38041
2014,05000US38043,2457,38043
2015,05000US38045,4106,38045
2016,05000US38047,1932,38047
2017,05000US38049,5951,38049
2018,05000US38051,2680,38051
2019,05000US38053,11679,38053
2020,05000US38055,9607,38055
2021,05000US38057,8637,38057
2022,05000US38059,30059,38059
2023,05000US38061,9986,38061
2024,05000US38063,2971,38063
2025,05000US38065,1822,38065
2026,05000US38067,7050,38067
2027,05000US38069,4272,38069
2028,05000US38071,11574,38071
2029,05000US38073,5411,38073
2030,05000US38075,2543,38075
2031,05000US38077,16333,38077
2032,05000US38079,14657,38079
2033,05000US38081,3883,38081
2034,05000US38083,1403,38083
2035,05000US38085,4420,38085
2036,05000US38087,674,38087
2037,05000US38089,30316,38089
2038,05000US38091,1915,38091
2039,05000US38093,21058,38093
2040,05000US38095,2258,38095
2041,05000US38097,8050,38097
2042,05000US38099,10920,38099
2043,05000US38101,69628,38101
2044,05000US38103,4089,38103
2045,05000US38105,32916,38105
2046,05000US39001,27926,39001
2047,05000US39003,104157,39003
2048,05000US39005,53299,39005
2049,05000US39007,98622,39007
2050,05000US39009,65563,39009
2051,05000US39011,45778,39011
2052,05000US39013,68889,39013
2053,05000US39015,43799,39015
2054,05000US39017,375702,39017
2055,05000US39019,27825,39019
2056,05000US39021,39005,39021
2057,05000US39023,135520,39023
2058,05000US39025,202166,39025
2059,05000US39027,41869,39027
2060,05000US39029,104584,39029
2061,05000US39031,36602,39031
2062,05000US39033,42231,39033
2063,05000US39035,1257401,39035
2064,05000US39037,51919,39037
2065,05000US39039,38311,39039
2066,05000US39041,193024,39041
2067,05000US39043,75369,39043
2068,05000US39045,151526,39045
2069,05000US39047,28659,39047
2070,05000US39049,1253507,39049
2071,05000US39051,42296,39051
2072,05000US39053,30203,39053
2073,05000US39055,93895,39055
2074,05000US39057,164825,39057
2075,05000US39059,39414,39059
2076,05000US39061,808703,39061
2077,05000US39063,75508,39063
2078,05000US39065,31576,39065
2079,05000US39067,15397,39067
2080,05000US39069,27463,39069
2081,05000US39071,43031,39071
2082,05000US39073,28547,39073
2083,05000US39075,43808,39075
2084,05000US39077,58497,39077
2085,05000US39079,32624,39079
2086,05000US39081,67349,39081
2087,05000US39083,60945,39083
2088,05000US39085,229701,39085
2089,05000US39087,61057,39087
2090,05000US39089,170678,39089
2091,05000US39091,45323,39091
2092,05000US39093,305405,39093
2093,05000US39095,433404,39095
2094,05000US39097,43732,39097
2095,05000US39099,231857,39099
2096,05000US39101,65483,39101
2097,05000US39103,176362,39103
2098,05000US39105,23234,39105
2099,05000US39107,40723,39107
2100,05000US39109,104081,39109
2101,05000US39111,14239,39111
2102,05000US39113,531987,39113
2103,05000US39115,14773,39115
2104,05000US39117,34935,39117
2105,05000US39119,85933,39119
2106,05000US39121,14498,39121
2107,05000US39123,40769,39123
2108,05000US39125,18951,39125
2109,05000US39127,35983,39127
2110,05000US39129,57075,39129
2111,05000US39131,28291,39131
2112,05000US39133,162080,39133
2113,05000US39135,41328,39135
2114,05000US39137,34037,39137
2115,05000US39139,121533,39139
2116,05000US39141,77125,39141
2117,05000US39143,59559,39143
2118,05000US39145,76871,39145
2119,05000US39147,55549,39147
2120,05000US39149,48902,39149
2121,05000US39151,374273,39151
2122,05000US39153,541318,39153
2123,05000US39155,203341,39155
2124,05000US39157,92531,39157
2125,05000US39159,54688,39159
2126,05000US39161,28262,39161
2127,05000US39163,13142,39163
2128,05000US39165,223868,39165
2129,05000US39167,60871,39167
2130,05000US39169,115915,39169
2131,05000US39171,37061,39171
2132,05000US39173,129504,39173
2133,05000US39175,22190,39175
2134,05000US40001,22136,40001
2135,05000US40003,5877,40003
2136,05000US40005,13899,40005
2137,05000US40007,5445,40007
2138,05000US40009,22971,40009
2139,05000US40011,9680,40011
2140,05000US40013,45068,40013
2141,05000US40015,29437,40015
2142,05000US40017,132922,40017
2143,05000US40019,48407,40019
2144,05000US40021,48404,40021
2145,05000US40023,14979,40023
2146,05000US40025,2221,40025
2147,05000US40027,274024,40027
2148,05000US40029,5666,40029
2149,05000US40031,123066,40031
2150,05000US40033,6000,40033
2151,05000US40035,14563,40035
2152,05000US40037,70899,40037
2153,05000US40039,29169,40039
2154,05000US40041,41878,40041
2155,05000US40043,4904,40043
2156,05000US40045,4102,40045
2157,05000US40047,62421,40047
2158,05000US40049,27751,40049
2159,05000US40051,54351,40051
2160,05000US40053,4458,40053
2161,05000US40055,6018,40055
2162,05000US40057,2758,40057
2163,05000US40059,3843,40059
2164,05000US40061,12746,40061
2165,05000US40063,13519,40063
2166,05000US40065,25574,40065
2167,05000US40067,6270,40067
2168,05000US40069,11039,40069
2169,05000US40071,45173,40071
2170,05000US40073,15510,40073
2171,05000US40075,9127,40075
2172,05000US40077,10621,40077
2173,05000US40079,49860,40079
2174,05000US40081,34759,40081
2175,05000US40083,45326,40083
2176,05000US40085,9843,40085
2177,05000US40087,37919,40087
2178,05000US40089,33026,40089
2179,05000US40091,19874,40091
2180,05000US40093,7730,40093
2181,05000US40095,16226,40095
2182,05000US40097,40929,40097
2183,05000US40099,13797,40099
2184,05000US40101,69471,40101
2185,05000US40103,11421,40103
2186,05000US40105,10448,40105
2187,05000US40107,12160,40107
2188,05000US40109,774203,40109
2189,05000US40111,39121,40111
2190,05000US40113,47350,40113
2191,05000US40115,31725,40115
2192,05000US40117,16448,40117
2193,05000US40119,80634,40119
2194,05000US40121,44673,40121
2195,05000US40123,38289,40123
2196,05000US40125,71614,40125
2197,05000US40127,11132,40127
2198,05000US40129,3734,40129
2199,05000US40131,90098,40131
2200,05000US40133,25246,40133
2201,05000US40135,41364,40135
2202,05000US40137,44293,40137
2203,05000US40139,21409,40139
2204,05000US40141,7591,40141
2205,05000US40143,637123,40143
2206,05000US40145,76830,40145
2207,05000US40147,51867,40147
2208,05000US40149,11550,40149
2209,05000US40151,9132,40151
2210,05000US40153,21140,40153
2211,05000US41001,15980,41001
2212,05000US41003,88249,41003
2213,05000US41005,399962,41005
2214,05000US41007,38021,41007
2215,05000US41009,50207,41009
2216,05000US41011,62921,41011
2217,05000US41013,21717,41013
2218,05000US41015,22377,41015
2219,05000US41017,175321,41017
2220,05000US41019,107576,41019
2221,05000US41021,1910,41021
2222,05000US41023,7209,41023
2223,05000US41025,7195,41025
2224,05000US41027,22938,41027
2225,05000US41029,212070,41029
2226,05000US41031,22707,41031
2227,05000US41033,84514,41033
2228,05000US41035,66018,41035
2229,05000US41037,7807,41037
2230,05000US41039,363471,41039
2231,05000US41041,47307,41041
2232,05000US41043,121074,41043
2233,05000US41045,30421,41045
2234,05000US41047,330453,41047
2235,05000US41049,11153,41049
2236,05000US41051,788459,41051
2237,05000US41053,79666,41053
2238,05000US41055,1635,41055
2239,05000US41057,25840,41057
2240,05000US41059,76736,41059
2241,05000US41061,25810,41061
2242,05000US41063,6864,41063
2243,05000US41065,25687,41065
2244,05000US41067,572071,41067
2245,05000US41069,1415,41069
2246,05000US41071,102366,41071
2247,05000US42001,101589,42001
2248,05000US42003,1229605,42003
2249,05000US42005,66737,42005
2250,05000US42007,168161,42007
2251,05000US42009,48891,42009
2252,05000US42011,415500,42011
2253,05000US42013,124736,42013
2254,05000US42015,61546,42015
2255,05000US42017,626486,42017
2256,05000US42019,185984,42019
2257,05000US42021,135871,42021
2258,05000US42023,4754,42023
2259,05000US42025,63987,42025
2260,05000US42027,160646,42027
2261,05000US42029,514652,42029
2262,05000US42031,38747,42031
2263,05000US42033,80539,42033
2264,05000US42035,39321,42035
2265,05000US42037,66615,42037
2266,05000US42039,86847,42039
2267,05000US42041,245801,42041
2268,05000US42043,273329,42043
2269,05000US42045,563384,42045
2270,05000US42047,30781,42047
2271,05000US42049,277794,42049
2272,05000US42051,133160,42051
2273,05000US42053,7388,42053
2274,05000US42055,153003,42055
2275,05000US42057,14631,42057
2276,05000US42059,37338,42059
2277,05000US42061,45686,42061
2278,05000US42063,86551,42063
2279,05000US42065,44258,42065
2280,05000US42067,24448,42067
2281,05000US42069,211960,42069
2282,05000US42071,536494,42071
2283,05000US42073,88231,42073
2284,05000US42075,137616,42075
2285,05000US42077,360774,42077
2286,05000US42079,318222,42079
2287,05000US42081,115398,42081
2288,05000US42083,42070,42083
2289,05000US42085,113623,42085
2290,05000US42087,46452,42087
2291,05000US42089,167306,42089
2292,05000US42091,818677,42091
2293,05000US42093,18302,42093
2294,05000US42095,300941,42095
2295,05000US42097,93038,42097
2296,05000US42099,45878,42099
2297,05000US42101,1569657,42101
2298,05000US42103,55687,42103
2299,05000US42105,17070,42105
2300,05000US42107,144287,42107
2301,05000US42109,40570,42109
2302,05000US42111,75619,42111
2303,05000US42113,6192,42113
2304,05000US42115,41716,42115
2305,05000US42117,41550,42117
2306,05000US42119,45056,42119
2307,05000US42121,52880,42121
2308,05000US42123,40345,42123
2309,05000US42125,207661,42125
2310,05000US42127,51656,42127
2311,05000US42129,356835,42129
2312,05000US42131,27760,42131
2313,05000US42133,442216,42133
2314,05000US44001,49028,44001
2315,05000US44003,164012,44003
2316,05000US44005,83204,44005
2317,05000US44007,633704,44007
2318,05000US44009,126190,44009
2319,05000US45001,24788,45001
2320,05000US45003,165707,45003
2321,05000US45005,9402,45005
2322,05000US45007,194174,45007
2323,05000US45009,14842,45009
2324,05000US45011,21788,45011
2325,05000US45013,179316,45013
2326,05000US45015,204632,45015
2327,05000US45017,14808,45017
2328,05000US45019,387847,45019
2329,05000US45021,56549,45021
2330,05000US45023,32424,45023
2331,05000US45025,46127,45025
2332,05000US45027,34156,45027
2333,05000US45029,37581,45029
2334,05000US45031,67572,45031
2335,05000US45033,31073,45033
2336,05000US45035,151716,45035
2337,05000US45037,26620,45037
2338,05000US45039,22868,45039
2339,05000US45041,138537,45041
2340,05000US45043,61065,45043
2341,05000US45045,490332,45045
2342,05000US45047,69981,45047
2343,05000US45049,20066,45049
2344,05000US45051,310186,45051
2345,05000US45053,27465,45053
2346,05000US45055,63734,45055
2347,05000US45057,86544,45057
2348,05000US45059,66508,45059
2349,05000US45061,17897,45061
2350,05000US45063,281870,45063
2351,05000US45065,9694,45065
2352,05000US45067,31765,45067
2353,05000US45069,27505,45069
2354,05000US45071,37914,45071
2355,05000US45073,75926,45073
2356,05000US45075,89116,45075
2357,05000US45077,121449,45077
2358,05000US45079,404869,45079
2359,05000US45081,20228,45081
2360,05000US45083,297732,45083
2361,05000US45085,107379,45085
2362,05000US45087,27772,45087
2363,05000US45089,32256,45089
2364,05000US45091,251664,45091
2365,05000US46003,2739,46003
2366,05000US46005,18163,46005
2367,05000US46007,3440,46007
2368,05000US46009,6972,46009
2369,05000US46011,33697,46011
2370,05000US46013,38637,46013
2371,05000US46015,5280,46015
2372,05000US46017,2048,46017
2373,05000US46019,10194,46019
2374,05000US46021,1443,46021
2375,05000US46023,9319,46023
2376,05000US46025,3642,46025
2377,05000US46027,13907,46027
2378,05000US46029,27963,46029
2379,05000US46031,4177,46031
2380,05000US46033,8519,46033
2381,05000US46035,19753,46035
2382,05000US46037,5524,46037
2383,05000US46039,4282,46039
2384,05000US46041,5709,46041
2385,05000US46043,2940,46043
2386,05000US46045,3971,46045
2387,05000US46047,6783,46047
2388,05000US46049,2327,46049
2389,05000US46051,7133,46051
2390,05000US46053,4209,46053
2391,05000US46055,2084,46055
2392,05000US46057,5911,46057
2393,05000US46059,3303,46059
2394,05000US46061,3404,46061
2395,05000US46063,1281,46063
2396,05000US46065,17572,46065
2397,05000US46067,7277,46067
2398,05000US46069,1373,46069
2399,05000US46071,3275,46071
2400,05000US46073,2034,46073
2401,05000US46075,740,46075
2402,05000US46077,5000,46077
2403,05000US46079,12350,46079
2404,05000US46081,25018,46081
2405,05000US46083,53147,46083
2406,05000US46085,3882,46085
2407,05000US46087,5515,46087
2408,05000US46089,2366,46089
2409,05000US46091,4759,46091
2410,05000US46093,27066,46093
2411,05000US46095,2062,46095
2412,05000US46097,2255,46097
2413,05000US46099,183660,46099
2414,05000US46101,6496,46101
2415,05000US46102,14291,46102
2416,05000US46103,108126,46103
2417,05000US46105,2964,46105
2418,05000US46107,2318,46107
2419,05000US46109,10250,46109
2420,05000US46111,2366,46111
2421,05000US46115,6478,46115
2422,05000US46117,2994,46117
2423,05000US46119,1390,46119
2424,05000US46121,10016,46121
2425,05000US46123,5480,46123
2426,05000US46125,8242,46125
2427,05000US46127,14929,46127
2428,05000US46129,5502,46129
2429,05000US46135,22660,46135
2430,05000US46137,2837,46137
2431,05000US47001,75538,47001
2432,05000US47003,46854,47003
2433,05000US47005,16154,47005
2434,05000US47007,14413,47007
2435,05000US47009,127135,47009
2436,05000US47011,103666,47011
2437,05000US47013,39824,47013
2438,05000US47015,13839,47015
2439,05000US47017,28137,47017
2440,05000US47019,56500,47019
2441,05000US47021,39713,47021
2442,05000US47023,17097,47023
2443,05000US47025,31566,47025
2444,05000US47027,7684,47027
2445,05000US47029,35262,47029
2446,05000US47031,54074,47031
2447,05000US47033,14554,47033
2448,05000US47035,58178,47035
2449,05000US47037,678322,47037
2450,05000US47039,11681,47039
2451,05000US47041,19380,47041
2452,05000US47043,51341,47043
2453,05000US47045,37751,47045
2454,05000US47047,39336,47047
2455,05000US47049,17940,47049
2456,05000US47051,41397,47051
2457,05000US47053,49222,47053
2458,05000US47055,29024,47055
2459,05000US47057,22942,47057
2460,05000US47059,68520,47059
2461,05000US47061,13359,47061
2462,05000US47063,63465,47063
2463,05000US47065,354589,47065
2464,05000US47067,6605,47067
2465,05000US47069,25784,47069
2466,05000US47071,25813,47071
2467,05000US47073,56402,47073
2468,05000US47075,17944,47075
2469,05000US47077,27889,47077
2470,05000US47079,32263,47079
2471,05000US47081,24502,47081
2472,05000US47083,8188,47083
2473,05000US47085,18281,47085
2474,05000US47087,11573,47087
2475,05000US47089,52887,47089
2476,05000US47091,17846,47091
2477,05000US47093,452286,47093
2478,05000US47095,7588,47095
2479,05000US47097,26497,47097
2480,05000US47099,42591,47099
2481,05000US47101,11944,47101
2482,05000US47103,33543,47103
2483,05000US47105,51024,47105
2484,05000US47107,52569,47107
2485,05000US47109,25945,47109
2486,05000US47111,23239,47111
2487,05000US47113,97887,47113
2488,05000US47115,28355,47115
2489,05000US47117,31753,47117
2490,05000US47119,87606,47119
2491,05000US47121,11830,47121
2492,05000US47123,45698,47123
2493,05000US47125,192120,47125
2494,05000US47127,6302,47127
2495,05000US47129,21639,47129
2496,05000US47131,30659,47131
2497,05000US47133,21995,47133
2498,05000US47135,7882,47135
2499,05000US47137,5071,47137
2500,05000US47139,16722,47139
2501,05000US47141,75565,47141
2502,05000US47143,32478,47143
2503,05000US47145,52926,47145
2504,05000US47147,68575,47147
2505,05000US47149,298456,47149
2506,05000US47151,21949,47151
2507,05000US47153,14654,47153
2508,05000US47155,95523,47155
2509,05000US47157,937847,47157
2510,05000US47159,19279,47159
2511,05000US47161,13248,47161
2512,05000US47163,156519,47163
2513,05000US47165,175730,47165
2514,05000US47167,61434,47167
2515,05000US47169,8773,47169
2516,05000US47171,17830,47171
2517,05000US47173,19176,47173
2518,05000US47175,5675,47175
2519,05000US47177,40210,47177
2520,05000US47179,126437,47179
2521,05000US47181,16713,47181
2522,05000US47183,33776,47183
2523,05000US47185,26394,47185
2524,05000US47187,212161,47187
2525,05000US47189,128874,47189
2526,05000US48001,57747,48001
2527,05000US48003,17577,48003
2528,05000US48005,87700,48005
2529,05000US48007,24832,48007
2530,05000US48009,8793,48009
2531,05000US48011,1929,48011
2532,05000US48013,48139,48013
2533,05000US48015,29292,48015
2534,05000US48017,7098,48017
2535,05000US48019,21316,48019
2536,05000US48021,80306,48021
2537,05000US48023,3602,48023
2538,05000US48025,32729,48025
2539,05000US48027,336506,48027
2540,05000US48029,1892004,48029
2541,05000US48031,11089,48031
2542,05000US48033,602,48033
2543,05000US48035,17955,48035
2544,05000US48037,93635,48037
2545,05000US48039,345995,48039
2546,05000US48041,214231,48041
2547,05000US48043,9220,48043
2548,05000US48045,1591,48045
2549,05000US48047,7251,48047
2550,05000US48049,37787,48049
2551,05000US48051,17596,48051
2552,05000US48053,45017,48053
2553,05000US48055,40544,48055
2554,05000US48057,21821,48057
2555,05000US48059,13660,48059
2556,05000US48061,420201,48061
2557,05000US48063,12670,48063
2558,05000US48065,6033,48065
2559,05000US48067,30118,48067
2560,05000US48069,7891,48069
2561,05000US48071,39283,48071
2562,05000US48073,51594,48073
2563,05000US48075,7064,48075
2564,05000US48077,10369,48077
2565,05000US48079,2932,48079
2566,05000US48081,3238,48081
2567,05000US48083,8422,48083
2568,05000US48085,914075,48085
2569,05000US48087,3026,48087
2570,05000US48089,20913,48089
2571,05000US48091,129100,48091
2572,05000US48093,13492,48093
2573,05000US48095,3858,48095
2574,05000US48097,39064,48097
2575,05000US48099,75818,48099
2576,05000US48101,1498,48101
2577,05000US48103,4836,48103
2578,05000US48105,3836,48105
2579,05000US48107,5895,48107
2580,05000US48109,2257,48109
2581,05000US48111,7207,48111
2582,05000US48113,2552213,48113
2583,05000US48115,13095,48115
2584,05000US48117,18947,48117
2585,05000US48119,5172,48119
2586,05000US48121,781321,48121
2587,05000US48123,20474,48123
2588,05000US48125,2224,48125
2589,05000US48127,10822,48127
2590,05000US48129,3433,48129
2591,05000US48131,11434,48131
2592,05000US48133,18278,48133
2593,05000US48135,155744,48135
2594,05000US48137,2111,48137
2595,05000US48139,164092,48139
2596,05000US48141,834825,48141
2597,05000US48143,41016,48143
2598,05000US48145,17289,48145
2599,05000US48147,33787,48147
2600,05000US48149,24963,48149
2601,05000US48151,3875,48151
2602,05000US48153,5953,48153
2603,05000US48155,1414,48155
2604,05000US48157,711421,48157
2605,05000US48159,10639,48159
2606,05000US48161,19646,48161
2607,05000US48163,19110,48163
2608,05000US48165,19889,48165
2609,05000US48167,321184,48167
2610,05000US48169,6739,48169
2611,05000US48171,25939,48171
2612,05000US48173,1420,48173
2613,05000US48175,7510,48175
2614,05000US48177,20558,48177
2615,05000US48179,22962,48179
2616,05000US48181,126146,48181
2617,05000US48183,123402,48183
2618,05000US48185,27358,48185
2619,05000US48187,150889,48187
2620,05000US48189,34527,48189
2621,05000US48191,3102,48191
2622,05000US48193,8220,48193
2623,05000US48195,5532,48195
2624,05000US48197,3990,48197
2625,05000US48199,55993,48199
2626,05000US48201,4525519,48201
2627,05000US48203,66606,48203
2628,05000US48205,5821,48205
2629,05000US48207,5806,48207
2630,05000US48209,194843,48209
2631,05000US48211,4152,48211
2632,05000US48213,79687,48213
2633,05000US48215,839539,48215
2634,05000US48217,35098,48217
2635,05000US48219,23273,48219
2636,05000US48221,55418,48221
2637,05000US48223,35929,48223
2638,05000US48225,22849,48225
2639,05000US48227,36491,48227
2640,05000US48229,3702,48229
2641,05000US48231,90322,48231
2642,05000US48233,21704,48233
2643,05000US48235,1592,48235
2644,05000US48237,8839,48237
2645,05000US48239,14756,48239
2646,05000US48241,35444,48241
2647,05000US48243,2236,48243
2648,05000US48245,254574,48245
2649,05000US48247,5262,48247
2650,05000US48249,41318,48249
2651,05000US48251,160173,48251
2652,05000US48253,19969,48253
2653,05000US48255,15051,48255
2654,05000US48257,114852,48257
2655,05000US48259,40306,48259
2656,05000US48261,564,48261
2657,05000US48263,680,48263
2658,05000US48265,50761,48265
2659,05000US48267,4432,48267
2660,05000US48269,289,48269
2661,05000US48271,3631,48271
2662,05000US48273,31540,48273
2663,05000US48275,3753,48275
2664,05000US48277,49401,48277
2665,05000US48279,13368,48279
2666,05000US48281,20473,48281
2667,05000US48283,7418,48283
2668,05000US48285,19859,48285
2669,05000US48287,16850,48287
2670,05000US48289,16966,48289
2671,05000US48291,79884,48291
2672,05000US48293,23480,48293
2673,05000US48295,3495,48295
2674,05000US48297,12043,48297
2675,05000US48299,20195,48299
2676,05000US48301,74,48301
2677,05000US48303,298042,48303
2678,05000US48305,5785,48305
2679,05000US48307,8145,48307
2680,05000US48309,245720,48309
2681,05000US48311,600,48311
2682,05000US48313,13979,48313
2683,05000US48315,10140,48315
2684,05000US48317,5547,48317
2685,05000US48319,4122,48319
2686,05000US48321,36744,48321
2687,05000US48323,57471,48323
2688,05000US48325,48548,48325
2689,05000US48327,2123,48327
2690,05000US48329,159883,48329
2691,05000US48331,24479,48331
2692,05000US48333,4887,48333
2693,05000US48335,8774,48335
2694,05000US48337,19406,48337
2695,05000US48339,535187,48339
2696,05000US48341,22016,48341
2697,05000US48343,12530,48343
2698,05000US48345,1114,48345
2699,05000US48347,65411,48347
2700,05000US48349,48239,48349
2701,05000US48351,14187,48351
2702,05000US48353,14990,48353
2703,05000US48355,358484,48355
2704,05000US48357,10484,48357
2705,05000US48359,2083,48359
2706,05000US48361,83909,48361
2707,05000US48363,28109,48363
2708,05000US48365,23574,48365
2709,05000US48367,125963,48367
2710,05000US48369,9871,48369
2711,05000US48371,15804,48371
2712,05000US48373,46974,48373
2713,05000US48375,121230,48375
2714,05000US48377,7191,48377
2715,05000US48379,11246,48379
2716,05000US48381,130552,48381
2717,05000US48383,3735,48383
2718,05000US48385,3358,48385
2719,05000US48387,12353,48387
2720,05000US48389,14791,48389
2721,05000US48391,7293,48391
2722,05000US48393,889,48393
2723,05000US48395,16727,48395
2724,05000US48397,90414,48397
2725,05000US48399,10266,48399
2726,05000US48401,53026,48401
2727,05000US48403,10429,48403
2728,05000US48405,8403,48405
2729,05000US48407,27436,48407
2730,05000US48409,66867,48409
2731,05000US48411,5851,48411
2732,05000US48413,3122,48413
2733,05000US48415,17346,48415
2734,05000US48417,3348,48417
2735,05000US48419,25689,48419
2736,05000US48421,3067,48421
2737,05000US48423,222277,48423
2738,05000US48425,8650,48425
2739,05000US48427,63420,48427
2740,05000US48429,9365,48429
2741,05000US48431,1139,48431
2742,05000US48433,1084,48433
2743,05000US48435,3894,48435
2744,05000US48437,7541,48437
2745,05000US48439,1983675,48439
2746,05000US48441,135371,48441
2747,05000US48443,721,48443
2748,05000US48445,12755,48445
2749,05000US48447,1541,48447
2750,05000US48449,32664,48449
2751,05000US48451,116906,48451
2752,05000US48453,1176584,48453
2753,05000US48455,14481,48455
2754,05000US48457,21456,48457
2755,05000US48459,40506,48459
2756,05000US48461,3575,48461
2757,05000US48463,27015,48463
2758,05000US48465,48976,48465
2759,05000US48467,53607,48467
2760,05000US48469,91518,48469
2761,05000US48471,70818,48471
2762,05000US48473,48443,48473
2763,05000US48475,11498,48475
2764,05000US48477,34667,48477
2765,05000US48479,269624,48479
2766,05000US48481,41430,48481
2767,05000US48483,5599,48483
2768,05000US48485,131778,48485
2769,05000US48487,12972,48487
2770,05000US48489,21839,48489
2771,05000US48491,508313,48491
2772,05000US48493,47205,48493
2773,05000US48495,7777,48495
2774,05000US48497,63247,48497
2775,05000US48499,43315,48499
2776,05000US48501,8481,48501
2777,05000US48503,18166,48503
2778,05000US48505,14415,48505
2779,05000US48507,12152,48507
2780,05000US49001,6414,49001
2781,05000US49003,52182,49003
2782,05000US49005,120288,49005
2783,05000US49007,20512,49007
2784,05000US49009,702,49009
2785,05000US49011,334977,49011
2786,05000US49013,20259,49013
2787,05000US49015,10410,49015
2788,05000US49017,5020,49017
2789,05000US49019,9544,49019
2790,05000US49021,48504,49021
2791,05000US49023,10694,49023
2792,05000US49025,7246,49025
2793,05000US49027,12651,49027
2794,05000US49029,11014,49029
2795,05000US49031,1860,49031
2796,05000US49033,2307,49033
2797,05000US49035,1106700,49035
2798,05000US49037,15193,49037
2799,05000US49039,28892,49039
2800,05000US49041,20961,49041
2801,05000US49043,39731,49043
2802,05000US49045,63357,49045
2803,05000US49047,36343,49047
2804,05000US49049,576496,49049
2805,05000US49051,29306,49051
2806,05000US49053,155577,49053
2807,05000US49055,2700,49055
2808,05000US49057,244101,49057
2809,05000US50001,36825,50001
2810,05000US50003,36054,50003
2811,05000US50005,30576,50005
2812,05000US50007,160985,50007
2813,05000US50009,6203,50009
2814,05000US50011,48816,50011
2815,05000US50013,6950,50013
2816,05000US50015,25191,50015
2817,05000US50017,28901,50017
2818,05000US50019,26951,50019
2819,05000US50021,59676,50021
2820,05000US50023,58691,50023
2821,05000US50025,43332,50025
2822,05000US50027,55485,50027
2823,05000US51001,32840,51001
2824,05000US51003,105105,51003
2825,05000US51005,15489,51005
2826,05000US51007,12802,51007
2827,05000US51009,31819,51009
2828,05000US51011,15462,51011
2829,05000US51013,229534,51013
2830,05000US51015,74390,51015
2831,05000US51017,4458,51017
2832,05000US51019,77319,51019
2833,05000US51021,6524,51021
2834,05000US51023,33149,51023
2835,05000US51025,16435,51025
2836,05000US51027,22611,51027
2837,05000US51029,17048,51029
2838,05000US51031,55158,51031
2839,05000US51033,29889,51033
2840,05000US51035,29767,51035
2841,05000US51036,7022,51036
2842,05000US51037,12176,51037
2843,05000US51041,335594,51041
2844,05000US51043,14331,51043
2845,05000US51045,5131,51045
2846,05000US51047,49795,51047
2847,05000US51049,9797,51049
2848,05000US51051,15181,51051
2849,05000US51053,28033,51053
2850,05000US51057,11083,51057
2851,05000US51059,1142004,51059
2852,05000US51061,68406,51061
2853,05000US51063,15594,51063
2854,05000US51065,26109,51065
2855,05000US51067,56277,51067
2856,05000US51069,83784,51069
